4.216965034285823144e+00 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 8.757494518630497023e-09 1.016407013814043785e-08 3.456047484529361009e-08 8.480427225692281797e-08 1.608534673369079283e-07 2.499542916619762457e-07 3.329017457758289756e-07 3.933886082497966175e-07 4.233479073214433061e-07 4.229074952590868764e-07 3.974042784551350543e-07 3.540005364085130905e-07 2.991939222000626777e-07 2.381033072286595087e-07 1.756974542639158728e-07 1.179208638435509605e-07 7.057985550979062153e-08 3.693479209982573729e-08 1.652922429215303616e-08 6.153037870897552906e-09 1.836195724621078704e-09 4.179315617921003878e-10 6.785641052707115721e-11 7.189793609872216697e-12 4.420590506972584208e-13 1.352149638399705485e-14 1.683027332850493950e-16 6.563403863443427617e-19 5.710295006880137452e-22 7.134548311530759474e-26 7.232073234883045226e-31 2.837965533061921932e-37 1.652880174281731741e-45 4.124885966056711631e-56 8.813296243428822469e-70 1.998334262907891338e-87 3.208315217197509484e-110 1.090255819878987769e-139 8.280174852930771810e-178 3.852982340306756874e-227 5.247208843198778342e-291
4.869675251658631687e+00 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.490876435375042848e-08 1.167754760297571455e-08 3.456047484529361009e-08 8.480427225692281797e-08 1.608534673369079283e-07 2.499542916619764575e-07 3.329017457766323864e-07 3.933886087367316655e-07 4.233479736973193922e-07 4.229103158784503498e-07 3.974517407943572529e-07 3.543795310159116399e-07 3.008502280169641944e-07 2.425402336213980854e-07 1.836560339327495324e-07 1.281365415767141683e-07 8.041577597105133047e-08 4.425158630994681075e-08 2.079069359861660888e-08 8.091334740229793708e-09 2.511820158287879655e-09 5.919097170229064271e-10 9.911868538201611097e-11 1.080355210363563766e-11 6.825053990892931863e-13 2.145842010366155281e-14 2.751293338862685402e-16 1.109762240271261950e-18 1.005079859267246410e-21 1.319293549032399476e-25 1.422763834385147713e-30 6.040045024141842781e-37 3.889838046849728310e-45 1.104121410902016450e-55 2.782261519196440961e-69 7.794578075527184874e-87 1.641676698169095034e-109 7.907014200522677501e-139 9.405552140280383277e-177 7.798558121073149667e-226 2.235111638771655225e-289
5.623413251903492061e+00 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 1.659351602535309318e-08 3.464994006505208731e-08 8.480427225692281797e-08 1.608534673369079283e-07 2.499542916619764575e-07 3.329017457766324393e-07 3.933886087370743962e-07 4.233479739417770183e-07 4.229103532733899718e-07 3.974534658378718871e-07 3.544102669074092115e-07 3.011047490225390551e-07 2.436719728819845086e-07 1.866838011574120193e-07 1.334571549016413248e-07 8.696777000169876535e-08 5.016006603359103873e-08 2.479123967722520187e-08 1.013904678246612090e-08 3.295225258545975697e-09 8.091610631385641525e-10 1.405694900986253538e-10 1.583963366991734968e-11 1.032279131550316265e-12 3.346216704289774299e-14 4.428684220837659487e-16 1.849774019515113738e-18 1.744139102167539764e-21 2.402621638969113358e-25 2.749486292316060010e-30 1.257056025827502877e-36 8.888373060198620708e-45 2.839834139350206854e-55 8.316556965071262037e-69 2.821354690472069543e-86 7.587179461251833915e-109 4.996215908405729473e-138 8.875790149260311350e-176 1.231628647738276861e-224 6.839680124454872479e-288
6.493816315762114932e+00 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.078423104722237157e-08 3.625275744574724945e-08 8.480427225692281797e-08 1.608534673369079283e-07 2.499542916619764575e-07 3.329017457766324393e-07 3.933886087370743962e-07 4.233479739419179434e-07 4.229103533919887193e-07 3.974534862231591364e-07 3.544112873222689497e-07 3.011239583107939082e-07 2.438362460499100725e-07 1.874221319165898580e-07 1.354111868569087232e-07 9.028778224304477272e-08 5.401325580728019604e-08 2.796984861886879018e-08 1.203814842826926734e-08 4.115559684970937780e-09 1.059542315544649130e-09 1.921400040138182047e-10 2.250700563437206392e-11 1.520017592619692271e-12 5.097259287069423991e-14 6.978712486658453146e-16 3.020981737158373294e-18 2.963937851419456550e-21 4.275614626978863665e-25 5.170687120401184250e-30 2.529243657286171694e-36 1.944601436621090252e-44 6.898804018899913852e-55 2.304689893705809179e-68 9.234219750638989935e-86 3.067295553159928111e-108 2.643502875235447673e-137 6.623030613491681972e-175 1.427115495564262140e-223 1.392753406659664195e-286
7.498942093324559188e+00 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.042513511976114770e-08 8.495876611367327551e-08 1.608534673369079283e-07 2.499542916619764575e-07 3.329017457766324393e-07 3.933886087370743962e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783200925e-07 3.544112979939733659e-07 3.011245375634707542e-07 2.438477314395307212e-07 1.875229859311157403e-07 1.358653460838838867e-07 9.146191375399956400e-08 5.590895904001017505e-08 2.999576448445146495e-08 1.352060651435061358e-08 4.866154964095566388e-09 1.319083609105985377e-09 2.511380331377939373e-10 3.076019653974088373e-11 2.163768959364339228e-12 7.535972565258225486e-14 1.070057527741753059e-15 4.805735336377387837e-18 4.903012305138220337e-21 7.387832184846144964e-25 9.396862359998298155e-30 4.881241396587834875e-36 4.037129084668787408e-44 1.566858731235819055e-54 5.852538997852685546e-68 2.696629696542290660e-85 1.068152289732450989e-107 1.150480064036839377e-136 3.827189295468002902e-174 1.183938248761224228e-222 1.834027188634737928e-285
8.659643233600656131e+00 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.315193952515661428e-08 8.657802670298509267e-08 1.608534673369079283e-07 2.499542916619764575e-07 3.329017457766324393e-07 3.933886087370743962e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783406860e-07 3.544112980183961315e-07 3.011245428892292677e-07 2.438480443992360641e-07 1.875294912639321235e-07 1.359235316412401379e-07 9.172130355099464618e-08 5.655309856348649933e-08 3.096169414633330408e-08 1.444257878244542623e-08 5.440998175181393642e-09 1.553072327975876770e-09 3.116011327062920913e-10 4.012023910398174231e-11 2.955440425525420459e-12 1.073942247630950613e-13 1.586702555057775838e-15 7.405416461755229380e-18 7.855423460008054854e-21 1.233676843411490998e-24 1.642972724661790219e-29 8.998135563568125426e-36 7.922402869146228949e-44 3.315602738947541226e-54 1.358110629263794187e-67 7.013828476354101857e-85 3.203147106668983112e-107 4.125548172757516728e-136 1.720332606128681070e-173 7.089483573772967099e-222 1.582269867551632976e-284
1.000000000000000178e+01 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.333949661704981169e-08 8.972864720769399964e-08 1.611234192145579627e-07 2.499542916619764575e-07 3.329017457766324393e-07 3.933886087370743962e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783406860e-07 3.544112980184033313e-07 3.011245428994565023e-07 2.438480469139825462e-07 1.875296507187806579e-07 1.359269817337997902e-07 9.175238212182660076e-08 5.668803938880765118e-08 3.127642412244080731e-08 1.486788971752048685e-08 5.789357483721605410e-09 1.728664251103874404e-09 3.652475489256758631e-10 4.959277019152093651e-11 3.844381363583299037e-12 1.464769554610929574e-13 2.260986293225362297e-15 1.099483587128330135e-17 1.213623486385322528e-20 1.984113943488053547e-24 2.757004217305023206e-29 1.582273402365362879e-35 1.469523955419555918e-43 6.547596110667390734e-54 2.890863553629218610e-67 1.635596409458519172e-84 8.357907584733348389e-107 1.237851562573111485e-135 6.148838560963967321e-173 3.159182292608926153e-221 9.322637693411854015e-284
1.154781984689458341e+01 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.333949661704981169e-08 9.137125712037088327e-08 1.627088913456956455e-07 2.499542916619764575e-07 3.329017457766324393e-07 3.933886087370743962e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783406860e-07 3.544112980184033313e-07 3.011245428994588846e-07 2.438480469180062174e-07 1.875296518327582620e-07 1.359270575086081513e-07 9.175407091529435779e-08 5.670312169124637342e-08 3.133881787740476095e-08 1.500055285904712949e-08 5.944620513705404450e-09 1.832225704300071804e-09 4.046518665554495819e-10 5.785563016552958617e-11 4.731831694598532627e-12 1.898777239420609060e-13 3.076054863234532717e-15 1.564219092693324510e-17 1.800421480938143950e-20 3.064675990900720086e-24 4.434346756939833181e-29 2.655033490335787840e-35 2.582436891658564353e-43 1.212300932427245535e-53 5.687591635981562104e-67 3.458908906855823302e-84 1.928837042596598098e-106 3.179456200221871711e-135 1.803121597115686379e-172 1.093026099827470620e-220 3.970373450499100633e-283
1.333521432163324505e+01 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.333949661704981169e-08 9.140235341050302687e-08 1.650679492643298460e-07 2.502959986940450851e-07 3.329017457766324393e-07 3.933886087370743962e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783406860e-07 3.544112980184033313e-07 3.011245428994588846e-07 2.438480469180069585e-07 1.875296518342340316e-07 1.359270579667522318e-07 9.175410403796598438e-08 5.670387078972002557e-08 3.134530959278522468e-08 1.502539797023762634e-08 5.990916801228883962e-09 1.876768671494797251e-09 4.272472154881472997e-10 6.379096418091267917e-11 5.492278447264836441e-12 2.325850812671098346e-13 3.970437941060715252e-15 2.120289482947592632e-17 2.553285283544496708e-20 4.533192597758223459e-24 6.828787091127457558e-29 4.255370119344905870e-35 4.313639983058959996e-43 2.117220505759413798e-53 1.044017594629973321e-66 6.724150026666412637e-84 4.012370153013855838e-106 7.174654025424165985e-135 4.493121926428784639e-172 3.077737289846377376e-220 1.301412129306423928e-282
1.539926526059492318e+01 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.333949661704981169e-08 9.140235341050302687e-08 1.659943679422909394e-07 2.517527010575405546e-07 3.329134055246165243e-07 3.933886087370743962e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783406860e-07 3.544112980184033313e-07 3.011245428994588846e-07 2.438480469180069585e-07 1.875296518342342433e-07 1.359270579672519812e-07 9.175410421059331073e-08 5.670388387247600562e-08 3.134560365678891460e-08 1.502780014338753369e-08 5.999096257431682347e-09 1.889451414921543285e-09 4.366176929609722420e-10 6.709773343443012298e-11 6.026179816495422479e-12 2.685189035831964891e-13 4.837632222324113674e-15 2.723067396591884370e-17 3.444768656143383140e-20 6.399851746606500955e-24 1.005443558013185384e-28 6.519787101788133541e-35 6.871929642813823536e-43 3.509905890263875239e-53 1.805710747844272620e-66 1.218822496564372586e-83 7.672930992772433927e-106 1.460875406570589081e-134 9.861253593706599513e-172 7.398533209523500463e-220 3.498519672164777439e-282
1.778279410038923558e+01 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.333949661704981169e-08 9.140235341050302687e-08 1.659943679422909394e-07 2.534384864993154259e-07 3.333064746122072827e-07 3.933886087370743962e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783406860e-07 3.544112980184033313e-07 3.011245428994588846e-07 2.438480469180069585e-07 1.875296518342342433e-07 1.359270579672520341e-07 9.175410421074762955e-08 5.670388393105443521e-08 3.134560821936995515e-08 1.502789921901888895e-08 5.999830223458434799e-09 1.891563236798281209e-09 4.391636293064749728e-10 6.841936595786901964e-11 6.315118253164615364e-12 2.931776903932031296e-13 5.554254018725454735e-15 3.299223707128430138e-17 4.400115560175061957e-20 8.589619540857600533e-24 1.412258547279451900e-28 9.549512654050886479e-35 1.046925160703095117e-42 5.555487644798165152e-53 2.970629036273646152e-66 2.088539127012229330e-83 1.375025538791490639e-105 2.754717186166994152e-134 1.973578052673099491e-171 1.589907305577569843e-219 8.197440097555820384e-282
2.053525026457146652e+01 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.333949661704981169e-08 9.140235341050302687e-08 1.659943679422909394e-07 2.538655843494444529e-07 3.346164381760507265e-07 3.934111628370242539e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783406860e-07 3.544112980184033313e-07 3.011245428994588846e-07 2.438480469180069585e-07 1.875296518342342433e-07 1.359270579672520341e-07 9.175410421074764278e-08 5.670388393109717728e-08 3.134560823687267339e-08 1.502790058222061172e-08 5.999857752298765638e-09 1.891738959943112146e-09 4.395629505723383524e-10 6.876192911860085799e-11 6.426419138013703699e-12 3.061453636697028683e-13 6.035257392314436500e-15 3.767365651166589436e-17 5.301762760411487011e-20 1.091464989525667221e-23 1.886450609318057984e-28 1.335559526964956210e-34 1.527421407367372153e-42 8.433157596904708701e-53 4.686202184759948010e-66 3.425408280637858356e-83 2.349967510332709420e-105 4.926973949398233717e-134 3.718805219445530020e-171 3.186283559015293700e-219 1.770052638783352704e-281
2.371373705661655862e+01 1.664135037892171395e-23 1.167668571909721972e-08 4.850027314887899928e-08 4.170373505648521164e-08 3.268925792292632670e-08 2.453374153857687995e-08 1.933009776638433591e-08 1.634757154582881284e-08 2.119097836459365292e-08 4.333949661704981169e-08 9.140235341050302687e-08 1.659943679422909394e-07 2.538655843494444529e-07 3.357730554889324702e-07 3.938315643326980070e-07 4.233479739419179434e-07 4.229103533920440411e-07 3.974534862783406860e-07 3.544112980184033313e-07 3.011245428994588846e-07 2.438480469180069585e-07 1.875296518342342433e-07 1.359270579672520341e-07 9.175410421074764278e-08 5.670388393109717728e-08 3.134560823688306278e-08 1.502790058669044429e-08 5.999858087713153701e-09 1.891744948429578841e-09 4.395937475916568585e-10 6.881253349376562840e-11 6.453946740102889511e-12 3.109627228582517074e-13 6.281322068393396906e-15 4.075205304249289287e-17 6.023737360238894556e-20 1.308803041337020203e-23 2.387353993482368146e-28 1.778776480352963537e-34 2.132968538667335793e-42 1.230614572334789384e-52 7.130065521144742835e-66 5.430707275517699381e-83 3.887263601695774929e-105 8.533670063989324617e-134 6.785872912092667801e-171 6.182796583174064588e-219 3.701365719175722111e-281
